ASN,ASN_NAME,SOURCE,ASOF_DATE
18407,AS-FCAU-TRANSIT,PeeringDB,2021-12-31
30176,AS30176,PeeringDB,2021-12-31
264120,AS264120,PeeringDB,2021-12-31
12912,RIPE::AS-TMPL RIPE::AS-TMPL-V6,PeeringDB,2021-12-31
264124,AS264124,PeeringDB,2021-12-31
264127,AS264127,PeeringDB,2021-12-31
264126,AS264126:AS-SIX-INTERNET,PeeringDB,2021-12-31
7020,AS7020,PeeringDB,2021-12-31
9003,AS-ALTITUDETELECOM,PeeringDB,2021-12-31
9002,RIPE::AS-RETN RIPE::AS-RETN6,PeeringDB,2021-12-31
7029,AS-WINDSTREAM,PeeringDB,2021-12-31
9009,AS-GBXS AS-GBXS6,PeeringDB,2021-12-31
9008,AS-VO,PeeringDB,2021-12-31
48166,AS-FORTEX AS-FORTEX6,PeeringDB,2021-12-31
37236,RADB::AS37236:AS-REFLEXZA,PeeringDB,2021-12-31
21513,AS21513:AS-EPIK1,PeeringDB,2021-12-31
399104,RADB::AS-CNVR,PeeringDB,2021-12-31
399105,AS-399105,PeeringDB,2021-12-31
50555,AS-KEATONAGLAIR,PeeringDB,2021-12-31
37239,AS-37239,PeeringDB,2021-12-31
62695,ARIN::AS-VERSO,PeeringDB,2021-12-31
211874,AS-211874,PeeringDB,2021-12-31
50009,AS-QUARTZ,PeeringDB,2021-12-31
142632,ARIN::AS-NASULEX-1,PeeringDB,2021-12-31
37721,AS-VTS-SET,PeeringDB,2021-12-31
142634,RIPE::AS-WUT-EXCHANGE,PeeringDB,2021-12-31
37724,AS-TFYRE,PeeringDB,2021-12-31
27425,AS-IDEATEK,PeeringDB,2021-12-31
133934,AS133934,PeeringDB,2021-12-31
34912,AS-INTERFUSION,PeeringDB,2021-12-31
264732,AS264732:AS-NETLATIN,PeeringDB,2021-12-31
15943,AS-WTNET,PeeringDB,2021-12-31
269612,AS-SPEEDRS-ALL,PeeringDB,2021-12-31
15945,AS-PKOM,PeeringDB,2021-12-31
327893,AS-LEGENDS-CONNECT,PeeringDB,2021-12-31
146958,AS-SET-KAKAWAN,PeeringDB,2021-12-31
50206,AS-CUBITEL,PeeringDB,2021-12-31
50204,AS-ARHAT,PeeringDB,2021-12-31
146950,AS146950:AS-ALL,PeeringDB,2021-12-31
271749,AS-271749,PeeringDB,2021-12-31
7795,AS-LUMOS,PeeringDB,2021-12-31
7794,AS-EXECULINK,PeeringDB,2021-12-31
47806,AS47806,PeeringDB,2021-12-31
212112,RIPE::AS-NTHUMANN,PeeringDB,2021-12-31
212118,AS-SOBNET,PeeringDB,2021-12-31
270383,AS270383:AS-MUUT,PeeringDB,2021-12-31
264432,AS264432,PeeringDB,2021-12-31
1645,AS-PHL1,PeeringDB,2021-12-31
137561,AS137561,PeeringDB,2021-12-31
263470,AS263470:AS-INTERNETWAY,PeeringDB,2021-12-31
265258,AS-265258,PeeringDB,2021-12-31
263478,AS-263478,PeeringDB,2021-12-31
20860,AS-IOMART,PeeringDB,2021-12-31
207740,AS-AMIRGT,PeeringDB,2021-12-31
136960,AS-CLL-NZ,PeeringDB,2021-12-31
28269,AS28269,PeeringDB,2021-12-31
262878,AS-APN,PeeringDB,2021-12-31
28264,TC::AS-ADLLINK,PeeringDB,2021-12-31
28263,TC::AS28263:AS-ENSITE,PeeringDB,2021-12-31
28262,TC::AS28262:AS-INTERNEXO,PeeringDB,2021-12-31
28260,AS-ALTAREDE,PeeringDB,2021-12-31
8660,AS-MTX,PeeringDB,2021-12-31
34450,AS-WDCNET,PeeringDB,2021-12-31
25560,AS-RHTEC,PeeringDB,2021-12-31
8664,RIPE::AS-ICM,PeeringDB,2021-12-31
15491,as-set-wanex,PeeringDB,2021-12-31
34456,AS-RCPEERS,PeeringDB,2021-12-31
15498,AS-RTCNOW,PeeringDB,2021-12-31
264736,AS264736:AS-COOSPRAL,PeeringDB,2021-12-31
17895,AS17895,PeeringDB,2021-12-31
31445,AS-FBRX-CLD,PeeringDB,2021-12-31
267318,AS-267318,PeeringDB,2021-12-31
31449,AS-BELCENTER,PeeringDB,2021-12-31
11320,AS11320:AS-ALL,PeeringDB,2021-12-31
201749,AS-SUPERCELL,PeeringDB,2021-12-31
201746,AS-OLIVENET,PeeringDB,2021-12-31
213045,RIPE::AS-DED3L,PeeringDB,2021-12-31
272213,ALTDB::AS-POUPANET,PeeringDB,2021-12-31
51559,AS-NETINTERNET,PeeringDB,2021-12-31
55075,AS-TPI,PeeringDB,2021-12-31
51555,RIPE::AS-3TCOM,PeeringDB,2021-12-31
5723,AS5723:AS-5723-ALL,PeeringDB,2021-12-31
5726,ALTDB::AS-INTERWORLD,PeeringDB,2021-12-31
139328,RIPE::AS-HAIMANET,PeeringDB,2021-12-31
51001,AS51001,PeeringDB,2021-12-31
132425,AS132425,PeeringDB,2021-12-31
398419,AS398419:AS-ALL,PeeringDB,2021-12-31
61319,AS-TECLIB,PeeringDB,2021-12-31
61646,AS-SNT-28604,PeeringDB,2021-12-31
61642,AS61642,PeeringDB,2021-12-31
61315,AS-SEDMULTITEL,PeeringDB,2021-12-31
61317,AS-H1P-EU,PeeringDB,2021-12-31
55685,APNIC::AS55685:AS-JLM-ID,PeeringDB,2021-12-31
35492,RIPE::AS-FUNKFEUER,PeeringDB,2021-12-31
35491,AS-TPNETS,PeeringDB,2021-12-31
23820,AS-RAKUTEN,PeeringDB,2021-12-31
23352,ALTDB::AS-SERVERCENTRAL,PeeringDB,2021-12-31
136210,AS136210,PeeringDB,2021-12-31
47110,AS-CLOUD4COM,PeeringDB,2021-12-31
137132,AS137132:AS-CUSTOMERS,PeeringDB,2021-12-31
23829,AS-MEON,PeeringDB,2021-12-31
11492,AS-CBL1-ALL-AS-NUMBERS,PeeringDB,2021-12-31
211405,AS-OXIDIACLOUD,PeeringDB,2021-12-31
206165,AS-BREIZHIX-RS-MEMBERS,PeeringDB,2021-12-31
206163,RIPE::AS-TBTNET-TELEKOM,PeeringDB,2021-12-31
213392,RIPE::AS-TOMSIEWERT,PeeringDB,2021-12-31
142559,AS142559,PeeringDB,2021-12-31
197964,AS-BLUM,PeeringDB,2021-12-31
197965,AS-AHDSET,PeeringDB,2021-12-31
43966,AS-ITREGION,PeeringDB,2021-12-31
266682,AS266682:AS-MIKRONET,PeeringDB,2021-12-31
42567,AS-MOJOHOST-BV,PeeringDB,2021-12-31
262699,AS-FOXINTERNET,PeeringDB,2021-12-31
204679,RIPE::AS-OSE,PeeringDB,2021-12-31
23376,AS23376:AS-ELLUMNET,PeeringDB,2021-12-31
262692,AS-SRMINAS,PeeringDB,2021-12-31
205668,AS-GREENMINI,PeeringDB,2021-12-31
6648,AS-BAYANTEL,PeeringDB,2021-12-31
12678,AS-BADOO,PeeringDB,2021-12-31
263432,RADB::AS-263432-CORPORATIVA,PeeringDB,2021-12-31
205662,AS-APALLAS,PeeringDB,2021-12-31
12676,AS-NCORE,PeeringDB,2021-12-31
6643,AS-JIVE,PeeringDB,2021-12-31
397945,AS-MTG,PeeringDB,2021-12-31
56258,AS-56258,PeeringDB,2021-12-31
56525,AS56525,PeeringDB,2021-12-31
52201,RIPE::AS-TCTEL RIPE::AS-TCTEL-V6,PeeringDB,2021-12-31
53158,AS-NETTURBO-SET,PeeringDB,2021-12-31
7806,AS7806,PeeringDB,2021-12-31
53152,AS-53152,PeeringDB,2021-12-31
57124,AS-MAASTRICHT,PeeringDB,2021-12-31
53156,AS53156,PeeringDB,2021-12-31
57121,AS57121,PeeringDB,2021-12-31
42692,AS-MUSCOPE,PeeringDB,2021-12-31
42695,RIPE::AS-CN,PeeringDB,2021-12-31
210283,AS-PITCOM,PeeringDB,2021-12-31
16300,AS-INTERTAX,PeeringDB,2021-12-31
16302,RIPE::AS-SUOMICOM,PeeringDB,2021-12-31
24212,AS24212,PeeringDB,2021-12-31
6391,AS-URBAN,PeeringDB,2021-12-31
61864,AS61864:AS-NETVISION,PeeringDB,2021-12-31
61865,AS-UAU-BANDA-LARGA,PeeringDB,2021-12-31
26242,AS-BLOCKDAEMON,PeeringDB,2021-12-31
270707,AS270707,PeeringDB,2021-12-31
268637,TC::AS-EASYCONNECTION,PeeringDB,2021-12-31
269946,AS269946:AS-BOOMSOLUTIONS,PeeringDB,2021-12-31
57344,AS-57344,PeeringDB,2021-12-31
21219,AS-FF-TRANSIT,PeeringDB,2021-12-31
204947,RIPE::AS204947:AS-ALL,PeeringDB,2021-12-31
212934,AS-ACCURIS,PeeringDB,2021-12-31
21211,AS-PENKI,PeeringDB,2021-12-31
400042,AS-RIGHTFORGE,PeeringDB,2021-12-31
200752,AS-TIET,PeeringDB,2021-12-31
1850,AS-ISNIC,PeeringDB,2021-12-31
141039,AS-PACKETHUB,PeeringDB,2021-12-31
1853,AS-ACONET,PeeringDB,2021-12-31
43614,AS-CHCZ,PeeringDB,2021-12-31
207415,AS-KINESCOPE,PeeringDB,2021-12-31
28137,RS-SET,PeeringDB,2021-12-31
199610,RIPE::AS199610:AS-MARBIS,PeeringDB,2021-12-31
28135,AS28135:AS-GLOBAL,PeeringDB,2021-12-31
14043,AS14043,PeeringDB,2021-12-31
1423,AS-RAINBOW-COMMUNICAITONS,PeeringDB,2021-12-31
210861,AS-ONA,PeeringDB,2021-12-31
49478,AS-PRONET,PeeringDB,2021-12-31
3261,AS-DIPT,PeeringDB,2021-12-31
1930,AS-RCCN,PeeringDB,2021-12-31
3265,AS-ACCESSFORALL,PeeringDB,2021-12-31
45637,AS-UNIFONENZ,PeeringDB,2021-12-31
3267,AS-RUNNET,PeeringDB,2021-12-31
200652,AS-SIPHON,PeeringDB,2021-12-31
197506,RIPE::AS-LEVEL7,PeeringDB,2021-12-31
60735,RIPE::AS-DELIGHTNETWORKS,PeeringDB,2021-12-31
203877,RIPE::AS-ASTRATELEKOM,PeeringDB,2021-12-31
264332,AS264332:AS-GLOBAL,PeeringDB,2021-12-31
13238,AS-YANDEX,PeeringDB,2021-12-31
53334,AS-TOTALUPTIME,PeeringDB,2021-12-31
36916,AS-36916,PeeringDB,2021-12-31
206141,AS-DVV,PeeringDB,2021-12-31
36915,AFRINIC::AS-AFOLKE,PeeringDB,2021-12-31
206412,AS-IDC-IN-IX,PeeringDB,2021-12-31
13237,AS-EUNETWORKS,PeeringDB,2021-12-31
53339,AS-YYCIX-RS-CLIENTS,PeeringDB,2021-12-31
53338,AS-53338,PeeringDB,2021-12-31
3367,AS-F6,PeeringDB,2021-12-31
33362,ARIN::AS-WIKTEL,PeeringDB,2021-12-31
208565,AS-VINEETHP,PeeringDB,2021-12-31
54316,AS-AP-FOUNDATION,PeeringDB,2021-12-31
33361,AS33361,PeeringDB,2021-12-31
395092,AS-SHOCKHOSTING,PeeringDB,2021-12-31
62269,AS-SCHAUER,PeeringDB,2021-12-31
395097,AS-PHL2,PeeringDB,2021-12-31
205998,AS205998,PeeringDB,2021-12-31
38712,AS-TELNET-BD,PeeringDB,2021-12-31
265151,AS-ADYLNET,PeeringDB,2021-12-31
30549,AS-LakelandNetworks,PeeringDB,2021-12-31
38926,RIPE::AS-SYSTONIC,PeeringDB,2021-12-31
52568,AS-TOOLSNET,PeeringDB,2021-12-31
40123,AS-R2G,PeeringDB,2021-12-31
133070,AS133070:AS-SINGMENG,PeeringDB,2021-12-31
133075,AS-TELESMART,PeeringDB,2021-12-31
40128,AS40128,PeeringDB,2021-12-31
202479,AS-GLOBALCDN,PeeringDB,2021-12-31
42177,AS42177,PeeringDB,2021-12-31
132213,APNIC::AS-CNX-RS-CLIENTS,PeeringDB,2021-12-31
132215,AS132215:AS-POWERGRID@APNIC,PeeringDB,2021-12-31
47478,AS-MSTN,PeeringDB,2021-12-31
42176,AS42176,PeeringDB,2021-12-31
47474,AS-Virtual1,PeeringDB,2021-12-31
6886,AS-INTS,PeeringDB,2021-12-31
15796,AS15796,PeeringDB,2021-12-31
264592,AS264592:AS-ENLACE-ALL,PeeringDB,2021-12-31
204450,RIPE::AS-4B42,PeeringDB,2021-12-31
41617,AS-SOLID-IFC,PeeringDB,2021-12-31
138915,AS138915:AS-CUSTOMER,PeeringDB,2021-12-31
264596,AS264596:AS-ALFA-TELECOM,PeeringDB,2021-12-31
264597,AS264597,PeeringDB,2021-12-31
264598,AS-DELTACORPORATE,PeeringDB,2021-12-31
59699,AS-NICEBLUE,PeeringDB,2021-12-31
328693,AS328693,PeeringDB,2021-12-31
263649,AS-263649,PeeringDB,2021-12-31
268013,TC::AS-OPTFIBER,PeeringDB,2021-12-31
44395,AS44395:AS-ALL,PeeringDB,2021-12-31
209528,AS-MYWEBCITYDK,PeeringDB,2021-12-31
263311,AS263311:AS-TELIVUS,PeeringDB,2021-12-31
268540,AS-ULTRAFIBER,PeeringDB,2021-12-31
263641,AS-TCF,PeeringDB,2021-12-31
44097,AS-CAVADORE,PeeringDB,2021-12-31
209529,AS209529,PeeringDB,2021-12-31
262999,AS-IVITELECOM,PeeringDB,2021-12-31
207687,AS-AINSOFT,PeeringDB,2021-12-31
207684,AS207684,PeeringDB,2021-12-31
1200,AS1200,PeeringDB,2021-12-31
23105,AS-BIGNETBR,PeeringDB,2021-12-31
136515,AS136515:AS-DASCA,PeeringDB,2021-12-31
59437,AS-NORTHERNDATA,PeeringDB,2021-12-31
212372,RIPE::AS-DETS-GN,PeeringDB,2021-12-31
59432,RIPE::AS-GINERNET,PeeringDB,2021-12-31
15576,AS-NTS,PeeringDB,2021-12-31
8276,AS-VONE,PeeringDB,2021-12-31
30811,RIPE::AS-EPISERVER_AS,PeeringDB,2021-12-31
8271,RIPE::AS-CH,PeeringDB,2021-12-31
59439,AS-TVF,PeeringDB,2021-12-31
29676,AS-GRADWELL,PeeringDB,2021-12-31
29674,AS-GSTA,PeeringDB,2021-12-31
39449,AS-FASTCOM,PeeringDB,2021-12-31
328818,AS-CASTLEROCK,PeeringDB,2021-12-31
29670,AS-IN-BERLIN,PeeringDB,2021-12-31
39444,AS-OWENTIS:AS-SET RS-OWENTIS:RS-SET,PeeringDB,2021-12-31
328814,AS-328814,PeeringDB,2021-12-31
206374,AS-INNEO,PeeringDB,2021-12-31
206375,AS206375,PeeringDB,2021-12-31
328810,AS-TECHWOOD,PeeringDB,2021-12-31
39442,AS-UNICO,PeeringDB,2021-12-31
31148,AS-FNT,PeeringDB,2021-12-31
31638,RIPE::AS-LEPIDA,PeeringDB,2021-12-31
31142,RIPE::AS-KLEYREX-RS,PeeringDB,2021-12-31
31633,AS-LANTELECOM,PeeringDB,2021-12-31
31147,AS-INLINE,PeeringDB,2021-12-31
267634,AS267634,PeeringDB,2021-12-31
58305,RIPE::AS-SYN,PeeringDB,2021-12-31
55440,AS-FROOT,PeeringDB,2021-12-31
55195,RADB::AS-55195,PeeringDB,2021-12-31
263572,AS263572,PeeringDB,2021-12-31
8419,AS-HOTCHILLI,PeeringDB,2021-12-31
131749,AS131749:AS-MEDIAINDOCYBER,PeeringDB,2021-12-31
8412,RIPE::AS-TMA,PeeringDB,2021-12-31
34660,AS-IDAQ,PeeringDB,2021-12-31
34661,AS-BRIZ,PeeringDB,2021-12-31
48901,AS-DSNET-CSP,PeeringDB,2021-12-31
34665,AS-PINDC,PeeringDB,2021-12-31
35826,AS-NETSERVERS,PeeringDB,2021-12-31
35393,AS-EUROWEB,PeeringDB,2021-12-31
35395,RIPE::AS-TIGUINET,PeeringDB,2021-12-31
50012,AS-BESTLINK,PeeringDB,2021-12-31
50010,AS-50010,PeeringDB,2021-12-31
393494,AS-393494,PeeringDB,2021-12-31
39192,AS-JACKNET,PeeringDB,2021-12-31
7586,AS-CLOUDFORTIT,PeeringDB,2021-12-31
393490,AS-BJN-DC,PeeringDB,2021-12-31
35829,AS-AUTHS,PeeringDB,2021-12-31
212705,AS-GEEKNET-EU,PeeringDB,2021-12-31
212706,AS-NASLTD,PeeringDB,2021-12-31
212700,AS212700,PeeringDB,2021-12-31
212703,AS212703,PeeringDB,2021-12-31
212708,AS-GLOBEDC,PeeringDB,2021-12-31
5550,AS5550:AS-TASK,PeeringDB,2021-12-31
61456,AS61456,PeeringDB,2021-12-31
197790,RIPE::AS-ACTUS,PeeringDB,2021-12-31
265308,AS265308,PeeringDB,2021-12-31
61102,AS-INTERHOST-NET,PeeringDB,2021-12-31
267766,AS267766:AS-ALL,PeeringDB,2021-12-31
58955,APNIC::AS-BANGMOD,PeeringDB,2021-12-31
58952,AS-58952-TRANSIT,PeeringDB,2021-12-31
131292,AS131292:AS-ALL,PeeringDB,2021-12-31
52944,RADB::AS-52944,PeeringDB,2021-12-31
26479,AS-SUNSET,PeeringDB,2021-12-31
52940,AS-NEMESIS,PeeringDB,2021-12-31
263869,AS263869:AS-NAVG,PeeringDB,2021-12-31
204958,RIPE::AS204958,PeeringDB,2021-12-31
201353,AS-NSUK,PeeringDB,2021-12-31
32444,AS-SAFELINK,PeeringDB,2021-12-31
266143,AS266143,PeeringDB,2021-12-31
262191,RADB::AS-NWN-TRANSIT,PeeringDB,2021-12-31
32440,AS-LONI-MEMBERS,PeeringDB,2021-12-31
262195,AS-ITXAR1,PeeringDB,2021-12-31
24652,AS24652,PeeringDB,2021-12-31
24651,AS-BALTICOM,PeeringDB,2021-12-31
32448,AS-ATLANTICBB,PeeringDB,2021-12-31
38955,AS-WORLD4YOU,PeeringDB,2021-12-31
264159,AS-264159,PeeringDB,2021-12-31
54210,AS-FOURSQUARE-LABS,PeeringDB,2021-12-31
35537,AS-XTOM,PeeringDB,2021-12-31
35539,AS-INFOLINK,PeeringDB,2021-12-31
43578,AS-43578,PeeringDB,2021-12-31
201535,RIPE::AS-ANDOM-TEC,PeeringDB,2021-12-31
43571,AS-NOVA-IS,PeeringDB,2021-12-31
31857,ARIN::AS-PTERA,PeeringDB,2021-12-31
43576,AS-KUMIR,PeeringDB,2021-12-31
51972,AS51972:AS-SIMTELECOM,PeeringDB,2021-12-31
51942,AS-EKMEDIA,PeeringDB,2021-12-31
32621,AS-TCVTRANSIT,PeeringDB,2021-12-31
51765,AS-CREANOVA,PeeringDB,2021-12-31
55222,RADB::AS-MINDGEEK,PeeringDB,2021-12-31
16174,AS-INTUITIV,PeeringDB,2021-12-31
51945,AS-CONNETU,PeeringDB,2021-12-31
16178,AS-LOGOSOFT,PeeringDB,2021-12-31
32167,AS-LSHIY,PeeringDB,2021-12-31
17557,APNIC::AS-SETPTCL,PeeringDB,2021-12-31
265419,AS-WATELECOM,PeeringDB,2021-12-31
52411,AS52411:AS-ALL,PeeringDB,2021-12-31
56758,AS-CR0BAR,PeeringDB,2021-12-31
17222,AS-MUNDIVOX,PeeringDB,2021-12-31
199283,AS-SCOMMS RS-SCOMMS,PeeringDB,2021-12-31
199284,RIPE::AS-ENCOLINE,PeeringDB,2021-12-31
13428,RADB::AS-SURFAIRWIRELESS,PeeringDB,2021-12-31
4556,AS-PACKETFABRIC,PeeringDB,2021-12-31
4557,AS-SETG,PeeringDB,2021-12-31
397553,AS397553:AS-FGLTEL,PeeringDB,2021-12-31
60503,AS-FNXTEC,PeeringDB,2021-12-31
60501,AS-SIRIUSTEC,PeeringDB,2021-12-31
262737,TC::AS262737:AS-GWT,PeeringDB,2021-12-31
262734,AS262734:AS-ALL,PeeringDB,2021-12-31
262732,AS-SYGO,PeeringDB,2021-12-31
262733,AS262733:AS-ALL,PeeringDB,2021-12-31
131923,AS-131923,PeeringDB,2021-12-31
11686,AS-ENA,PeeringDB,2021-12-31
262738,AS262738,PeeringDB,2021-12-31
135530,AS135530,PeeringDB,2021-12-31
46437,AS-FOURWAYNET,PeeringDB,2021-12-31
24904,RIPE::AS-KWAOO,PeeringDB,2021-12-31
46435,as-iron,PeeringDB,2021-12-31
140244,AS-BRIAN-BLEVINS,PeeringDB,2021-12-31
206988,AS-206988,PeeringDB,2021-12-31
203687,AS-HINET-PL,PeeringDB,2021-12-31
134666,AS-HOSHI-NETWORK,PeeringDB,2021-12-31
20626,AS20626,PeeringDB,2021-12-31
134916,AS134916:AS-Customers,PeeringDB,2021-12-31
134917,AS134917:AS-RAGSAA,PeeringDB,2021-12-31
27901,AS27901,PeeringDB,2021-12-31
268027,AS268027,PeeringDB,2021-12-31
272206,AS272206,PeeringDB,2021-12-31
25234,AS-ACTIVE24,PeeringDB,2021-12-31
54695,AS-PROGENT,PeeringDB,2021-12-31
17547,AS-M1NET,PeeringDB,2021-12-31
16796,ARIN::AS-MERLIN,PeeringDB,2021-12-31
198736,AS-STREAMNETWORKS,PeeringDB,2021-12-31
210674,AS-CORUNET,PeeringDB,2021-12-31
198735,AS-HRINS,PeeringDB,2021-12-31
16798,AS-ASKCOM,PeeringDB,2021-12-31
196954,AS-EPCAN,PeeringDB,2021-12-31
49289,AS-IPROUTE-SET,PeeringDB,2021-12-31
42229,AS-IXPLAY,PeeringDB,2021-12-31
42228,AS-BRIGHTSTAR,PeeringDB,2021-12-31
12083,AS-WOW,PeeringDB,2021-12-31
200485,as-NASSIRAQ,PeeringDB,2021-12-31
49282,AS49282:AS-CUST,PeeringDB,2021-12-31
8586,AS-OBSL,PeeringDB,2021-12-31
42227,AS-AIRWIRE,PeeringDB,2021-12-31
196959,AS-NAMEX-PEERS,PeeringDB,2021-12-31
6079,AS-RCN,PeeringDB,2021-12-31
64457,AS-ENAXIM,PeeringDB,2021-12-31
2615,RADB::AS2615,PeeringDB,2021-12-31
2614,AS-ROEDUNET,PeeringDB,2021-12-31
2613,RIPE::AS-VAN_GULIK,PeeringDB,2021-12-31
2611,AS-BELNET,PeeringDB,2021-12-31
199422,AS199422:AS-TRANSIT,PeeringDB,2021-12-31
45701,AS-45701,PeeringDB,2021-12-31
20953,AS-INFO,PeeringDB,2021-12-31
20952,AS-VENUSBC,PeeringDB,2021-12-31
45705,AS45705,PeeringDB,2021-12-31
203462,AS-NOVACONN,PeeringDB,2021-12-31
134004,AS134004:AS-SET-FOXTEL,PeeringDB,2021-12-31
7342,AS-GTLD,PeeringDB,2021-12-31
328037,AS-OPTIFY,PeeringDB,2021-12-31
10026,RADB::AS-PACNET RADB::AS-ANC,PeeringDB,2021-12-31
328039,AS-JSDAAV,PeeringDB,2021-12-31
10021,AS-KVH,PeeringDB,2021-12-31
198089,RIPE::AS-IPVISIE,PeeringDB,2021-12-31
269266,AS-FIBERLINKNETWORK,PeeringDB,2021-12-31
198081,RIPE::AS198081,PeeringDB,2021-12-31
8368,AS-BENESOL,PeeringDB,2021-12-31
12337,AS-NORIS,PeeringDB,2021-12-31
54816,AS-SCCABLE,PeeringDB,2021-12-31
64313,AS64313:AS-NAPINFO-IPLITE,PeeringDB,2021-12-31
12333,AS-DFI,PeeringDB,2021-12-31
30834,AS-EUNCLOUD-TO-GOOGLE,PeeringDB,2021-12-31
30480,RADB::AS-IX-OKC,PeeringDB,2021-12-31
10248,AS10248@ARIN,PeeringDB,2021-12-31
53459,AS-FROOT,PeeringDB,2021-12-31
9029,AS-HOMETVPRO,PeeringDB,2021-12-31
10242,AS-USINTERNET,PeeringDB,2021-12-31
29081,AS-WVNETAT,PeeringDB,2021-12-31
29083,AS-WORLDBONE,PeeringDB,2021-12-31
29084,AS-COMNET-BG,PeeringDB,2021-12-31
62788,AS62788:AS-CLIENTS,PeeringDB,2021-12-31
9022,RIPE::AS-TWLKOM,PeeringDB,2021-12-31
37700,AS-JINX-RS,PeeringDB,2021-12-31
37701,AS-CINX-RS,PeeringDB,2021-12-31
37704,AS-SET-KIXP37704-RS,PeeringDB,2021-12-31
49869,AS-PITER-IX-MSK,PeeringDB,2021-12-31
37254,RIPE::AS-MEGS,PeeringDB,2021-12-31
211870,RIPE::AS211870:AS-ALL,PeeringDB,2021-12-31
37708,AS-AFRINIC,PeeringDB,2021-12-31
399471,AS-SERVERION,PeeringDB,2021-12-31
24016,AS24016:AS-ALL,PeeringDB,2021-12-31
49867,AS-XNETCONSULTING,PeeringDB,2021-12-31
24013,RADB::AS-SB,PeeringDB,2021-12-31
398987,AS398987,PeeringDB,2021-12-31
211819,AS-FXTRANSIT,PeeringDB,2021-12-31
146972,AS-146972,PeeringDB,2021-12-31
749,AS749:AS-CONE,PeeringDB,2021-12-31
24337,AS-BEST,PeeringDB,2021-12-31
207174,AS207174,PeeringDB,2021-12-31
262374,AS-FAZZYBR,PeeringDB,2021-12-31
271011,AS-SPEDY,PeeringDB,2021-12-31
327872,AS-IBITS,PeeringDB,2021-12-31
47866,AS47866,PeeringDB,2021-12-31
47864,AS-VNET-PEERS,PeeringDB,2021-12-31
47869,AS-NETROUTING,PeeringDB,2021-12-31
58750,AS-LOGICPLUS,PeeringDB,2021-12-31
264450,AS-CPGNET,PeeringDB,2021-12-31
264453,TC::AS264453,PeeringDB,2021-12-31
264100,AS-RIOCABLE,PeeringDB,2021-12-31
264455,AS-STARMANBR-ALL,PeeringDB,2021-12-31
264457,TC::AS264457:AS-OXIBRASIL,PeeringDB,2021-12-31
268139,AS-NIANET,PeeringDB,2021-12-31
264459,AS264459,PeeringDB,2021-12-31
268689,AS-LINKAR,PeeringDB,2021-12-31
62288,AS-PROTECT,PeeringDB,2021-12-31
211722,RIPE::AS-NULLROUTE,PeeringDB,2021-12-31
31287,RIPE::AS-IPACCT,PeeringDB,2021-12-31
263453,AS-263453,PeeringDB,2021-12-31
31283,AS-FASTHOST,PeeringDB,2021-12-31
267157,AS267157,PeeringDB,2021-12-31
267156,AS267156:AS-ANNOUNCEMENTS,PeeringDB,2021-12-31
263103,RADB::AS-VIVANET-CUSTOMERS01,PeeringDB,2021-12-31
33886,AS-STHIX,PeeringDB,2021-12-31
212397,AS-URAN-KHR,PeeringDB,2021-12-31
54104,AS-STACKPATH,PeeringDB,2021-12-31
11045,AS11045:AS-PEERS,PeeringDB,2021-12-31
61762,AS61762,PeeringDB,2021-12-31
11042,AS-HOU1-HOSTINGHOLDINGS,PeeringDB,2021-12-31
54103,AS-MOD,PeeringDB,2021-12-31
24487,AS-LSHIY,PeeringDB,2021-12-31
24486,AS24486,PeeringDB,2021-12-31
24482,AS-SGGS,PeeringDB,2021-12-31
61764,AS-RGOL,PeeringDB,2021-12-31
268756,AS268756,PeeringDB,2021-12-31
136985,AS-SW,PeeringDB,2021-12-31
262851,AS262851:AS-PLIM,PeeringDB,2021-12-31
262854,AS-AFINET,PeeringDB,2021-12-31
15960,RIPE::AS-GLOBALACCESS,PeeringDB,2021-12-31
15962,AS-OSK-DNI,PeeringDB,2021-12-31
15964,AS-CAMNET,PeeringDB,2021-12-31
15965,AS-CEGECOM,PeeringDB,2021-12-31
30736,AS-ASERGO,PeeringDB,2021-12-31
15967,RIPE::AS-NAZWAPL,PeeringDB,2021-12-31
8646,AS8646,PeeringDB,2021-12-31
8647,RIPE::AS-IP-PORT,PeeringDB,2021-12-31
34471,AS-EXCOM,PeeringDB,2021-12-31
8641,RIPE::AS-NAUKANET,PeeringDB,2021-12-31
31463,RIPE::AS-4D-DC,PeeringDB,2021-12-31
267378,AS267378:AS-ALL,PeeringDB,2021-12-31
50489,AS-ORIEDGE,PeeringDB,2021-12-31
47891,AS47891,PeeringDB,2021-12-31
35706,AS-NAO,PeeringDB,2021-12-31
50957,AS-MEMSET,PeeringDB,2021-12-31
267373,AS-HRTRANSPORTES-ALL,PeeringDB,2021-12-31
134835,AS-STARRY,PeeringDB,2021-12-31
21947,AS-BLACKFOOT,PeeringDB,2021-12-31
35701,AS-BCH,PeeringDB,2021-12-31
47286,AS-OTSNET,PeeringDB,2021-12-31
132400,AS132400,PeeringDB,2021-12-31
47283,AS-ZEUS-UA-NET,PeeringDB,2021-12-31
136189,APNIC::AS136189,PeeringDB,2021-12-31
47289,AS-VOLVIDO,PeeringDB,2021-12-31
61664,AS61664,PeeringDB,2021-12-31
205947,AS205947:AS-ALL,PeeringDB,2021-12-31
61666,AS-61666,PeeringDB,2021-12-31
