ASN,ASN_NAME,SOURCE,ASOF_DATE
43559,SOESTA-AS,ASRank,2022-09-14
135476,BTPN-AS-ID,ASRank,2022-09-14
16825,DIRECTLINK,ASRank,2022-09-14
201022,ABS-as,ASRank,2022-09-14
133084,JANET-AP,ASRank,2022-09-14
8892,SKLNK,ASRank,2022-09-14
57260,FERATEL-CH-AS,ASRank,2022-09-14
136165,X4B-AS-AP,ASRank,2022-09-14
140635,ThreeC-linktecnologysolecoltd-AS-AP,ASRank,2022-09-14
8873,WBERGNET,ASRank,2022-09-14
140616,ZNITSOLUTION-AS-AP,ASRank,2022-09-14
141317,NEHAINFO-AS-IN,ASRank,2022-09-14
42598,merksolution,ASRank,2022-09-14
135847,IOEACCES-AS-IN,ASRank,2022-09-14
138847,ADSNET-AS-ID,ASRank,2022-09-14
50677,MSK910-AS,ASRank,2022-09-14
201588,MOSCONNECT-AS,ASRank,2022-09-14
136608,WISPERCONNECT-AS-AP,ASRank,2022-09-14
56699,NCEC,ASRank,2022-09-14
31576,MOGEIX,ASRank,2022-09-14
63125,WICKED,ASRank,2022-09-14
50859,TatAisEnergo,ASRank,2022-09-14
138767,LAXWEB-AS,ASRank,2022-09-14
137267,CTL-AS-AP,ASRank,2022-09-14
27582,AS-TIERP-27582,ASRank,2022-09-14
208306,larsa,ASRank,2022-09-14
209090,STOLON,ASRank,2022-09-14
137826,ASTCL-AS-AP,ASRank,2022-09-14
44401,LASNET-AS,ASRank,2022-09-14
149649,STNAT-AS-AP,ASRank,2022-09-14
58199,ASVATUTINONET,ASRank,2022-09-14
135321,SKYNETBROADBAND-AS-AP,ASRank,2022-09-14
142295,NET-AS-AP,ASRank,2022-09-14
136380,WEB-NETWORKS-AS-AP,ASRank,2022-09-14
132649,ADAUNET-AS-ID,ASRank,2022-09-14
131409,ACT-AS-VN,ASRank,2022-09-14
136285,KIPVT-AS-IN,ASRank,2022-09-14
25282,KEEPERSOFT-AS,ASRank,2022-09-14
139841,STARCOMMUNICATION-AS-AP,ASRank,2022-09-14
147133,IDNIC-JMS-AS-ID,ASRank,2022-09-14
60259,SIMAFELAGID-ASN,ASRank,2022-09-14
56352,HOME-WORLD-AS,ASRank,2022-09-14
395394,XYTEL,ASRank,2022-09-14
147269,DATAWINGS-AS-IN,ASRank,2022-09-14
394264,LARU,ASRank,2022-09-14
1270,UUNET-DE,ASRank,2022-09-14
394647,SUNESYS5,ASRank,2022-09-14
140885,FADEDSERVERS1-AS-AP,ASRank,2022-09-14
211949,gsnet,ASRank,2022-09-14
42231,PRSBM-AS,ASRank,2022-09-14
24602,RADIONET-T-AS,ASRank,2022-09-14
139314,QQNETISPCOLTD-AS-AP,ASRank,2022-09-14
206005,CAHUL-BRANCH,ASRank,2022-09-14
55578,CGI-INDIA-IN,ASRank,2022-09-14
395165,MT-NETWORKS,ASRank,2022-09-14
141067,TMD-AS-ID,ASRank,2022-09-14
63883,IDNIC-CLOUDSERVERS-AS-ID,ASRank,2022-09-14
34882,OLIMPTV-AS,ASRank,2022-09-14
41099,globalreach,ASRank,2022-09-14
42696,UnityNet-AS,ASRank,2022-09-14
53904,CANARIE-INC,ASRank,2022-09-14
24095,Vitro-Internet-Exchange,ASRank,2022-09-14
48814,NETBONE,ASRank,2022-09-14
13059,EXTREME-SOLUTIONS,ASRank,2022-09-14
49064,TELECOMSERVICE-AS,ASRank,2022-09-14
7636,FAREAST-AS-AP,ASRank,2022-09-14
47149,TRK-TS-NET,ASRank,2022-09-14
57954,ASBUDKO,ASRank,2022-09-14
1383,ANSBB-ASNNET-2,ASRank,2022-09-14
148979,FWCPL-AS-AP,ASRank,2022-09-14
210604,asczpernix-neza,ASRank,2022-09-14
134292,LIMRA-AS-IN,ASRank,2022-09-14
132486,OCEANLINKLTD-AS-AP,ASRank,2022-09-14
203816,Ester,ASRank,2022-09-14
213295,itP,ASRank,2022-09-14
138371,CNGI-QDA-IX-AS-AP,ASRank,2022-09-14
399998,NNV-01,ASRank,2022-09-14
36703,AMT-MANAGED-NETWORKS,ASRank,2022-09-14
141262,KINGNPL-AS-IN,ASRank,2022-09-14
132836,INTERNOMIC-AS-AP,ASRank,2022-09-14
56861,IRITCO,ASRank,2022-09-14
31656,EmNet,ASRank,2022-09-14
136300,TGNADMIN-AS,ASRank,2022-09-14
147314,ICL-AS-AP,ASRank,2022-09-14
142150,MSNETWORKS-AS-AP,ASRank,2022-09-14
51109,CAMELHOST-AS,ASRank,2022-09-14
400309,LAYER-HOST-SGP,ASRank,2022-09-14
327713,Equity-AS,ASRank,2022-09-14
141023,ADG-AS-AP,ASRank,2022-09-14
19127,HNW-AK,ASRank,2022-09-14
198704,CSD-KGP-PL-AS,ASRank,2022-09-14
132256,CTASAPL-AS-AP,ASRank,2022-09-14
207436,RHOENNET-RAU,ASRank,2022-09-14
198517,DOLNET-AS,ASRank,2022-09-14
139014,NEXTROUTE-AS-AP,ASRank,2022-09-14
212175,ICONIC-AS1,ASRank,2022-09-14
2613,VAN_GULIK,ASRank,2022-09-14
139742,PEDDIE-AS-AP,ASRank,2022-09-14
201811,AUSTOLE,ASRank,2022-09-14
41047,NL-MLAB,ASRank,2022-09-14
50078,X-ON,ASRank,2022-09-14
211398,CrazyGroup-AS,ASRank,2022-09-14
210412,hampsteadfibre,ASRank,2022-09-14
47689,Pudu,ASRank,2022-09-14
211041,SWOOTH-AS,ASRank,2022-09-14
132228,VANGOV-AS-AP,ASRank,2022-09-14
59598,Sakura,ASRank,2022-09-14
200015,Livetex,ASRank,2022-09-14
31080,O2-AS,ASRank,2022-09-14
138973,CAMPBELL-AS-AP,ASRank,2022-09-14
393424,AS-TORIX-SVC,ASRank,2022-09-14
54002,CRSNETWORKS,ASRank,2022-09-14
24305,EdgeIX-CDN,ASRank,2022-09-14
50215,MASTERMSK-AS,ASRank,2022-09-14
56457,FASTPATH,ASRank,2022-09-14
59848,LURE-TRANSIT-AS,ASRank,2022-09-14
207568,teleone,ASRank,2022-09-14
206455,PL-KALWINEK-AS,ASRank,2022-09-14
201118,Intelcom,ASRank,2022-09-14
207969,POINTS,ASRank,2022-09-14
47768,INTISTELECOM-AS,ASRank,2022-09-14
141721,ASTCL-AS-AP,ASRank,2022-09-14
212641,INCOM,ASRank,2022-09-14
39198,PTI-AS,ASRank,2022-09-14
12986,UKRSPETSCOM,ASRank,2022-09-14
197357,CHROMINANCE-AS,ASRank,2022-09-14
139600,GREEN-NET-BD-AS-AP,ASRank,2022-09-14
140148,PGS-AS-IN,ASRank,2022-09-14
132849,BANDWIDTH-AS-AP,ASRank,2022-09-14
396431,T38FAX-ASN-1,ASRank,2022-09-14
20983,PZU-AS,ASRank,2022-09-14
212276,ROCHE-AS,ASRank,2022-09-14
207085,RACKPLACE,ASRank,2022-09-14
396299,THE-IMAGINE-GROUP,ASRank,2022-09-14
30920,MOBILON-AS,ASRank,2022-09-14
136312,SHRIRAM-AS,ASRank,2022-09-14
142307,CYB-AS-ID,ASRank,2022-09-14
149199,ORANGETEC-AS-IN,ASRank,2022-09-14
51668,ASPIK,ASRank,2022-09-14
199136,DELTA,ASRank,2022-09-14
38995,AMG-AS,ASRank,2022-09-14
149623,DOTNETBS-AS-IN,ASRank,2022-09-14
138884,CENTRONETWORK-AS-ID,ASRank,2022-09-14
58278,ASSIST24-AS,ASRank,2022-09-14
42786,DYNAMICTELECOM,ASRank,2022-09-14
25277,POSLUH,ASRank,2022-09-14
201298,MIKROTEK-AS,ASRank,2022-09-14
198033,MINFIN-AS198033-AS,ASRank,2022-09-14
207448,PEMA-KOMMUNIKATIONER-AS,ASRank,2022-09-14
149373,IDNIC-RBA-SOLUTION-AS-ID,ASRank,2022-09-14
42989,AS-CIDEN,ASRank,2022-09-14
139389,TRANSNETPADANG-AS-ID,ASRank,2022-09-14
39222,KABELPLUS-AS,ASRank,2022-09-14
142401,IDNIC-IMNETWORKS-AS-ID,ASRank,2022-09-14
31462,ABSOLUTBANK-AS,ASRank,2022-09-14
147102,IDNIC-SMARTNET-AS-ID,ASRank,2022-09-14
19227,SHEIKH-INC,ASRank,2022-09-14
328724,ISAT-Kenya-AS,ASRank,2022-09-14
24913,BANKSPB,ASRank,2022-09-14
141902,PROVITEL-AS-ID,ASRank,2022-09-14
141064,IDNIC-NETLAND-AS-ID,ASRank,2022-09-14
149224,TELESECU-AS-IN,ASRank,2022-09-14
39589,MKM-AS,ASRank,2022-09-14
31599,RIMCO,ASRank,2022-09-14
20005,SANDHILLS-SA,ASRank,2022-09-14
207313,UIN-AS,ASRank,2022-09-14
4199,CIBC-CITE1,ASRank,2022-09-14
41910,GELIOS-TNS,ASRank,2022-09-14
30894,SINCH-MBLOX-AS,ASRank,2022-09-14
34448,SNTUA-AS,ASRank,2022-09-14
41293,PBK-AS,ASRank,2022-09-14
48981,pl-netadmin,ASRank,2022-09-14
54874,REDLILY,ASRank,2022-09-14
138925,ROCKETONLINE-AS-AP,ASRank,2022-09-14
206468,TREBORADICENET-AS,ASRank,2022-09-14
48188,K-ServiceAS,ASRank,2022-09-14
43213,EKT-IX-RS,ASRank,2022-09-14
43405,Digital-Ventures,ASRank,2022-09-14
141669,IDNIC-CVRMEDIA-AS-ID,ASRank,2022-09-14
148997,KTB-KTBCS-AS-AP,ASRank,2022-09-14
140129,MSBSPL-AS-IN,ASRank,2022-09-14
211277,Hosteur-BG,ASRank,2022-09-14
12592,TTS,ASRank,2022-09-14
394378,NMICA-01,ASRank,2022-09-14
197254,STRNT-AS,ASRank,2022-09-14
209027,DATAOUEST,ASRank,2022-09-14
209339,NSC-FIX-AS,ASRank,2022-09-14
16020,TASCOM,ASRank,2022-09-14
149250,ZIPPYNET-AS-IN,ASRank,2022-09-14
142335,IDNIC-GII-GARNET-AS-ID,ASRank,2022-09-14
139351,AERONET-AS-AP,ASRank,2022-09-14
212711,NETSPAWN,ASRank,2022-09-14
136847,IDNIC-ALIFTAMA-ID,ASRank,2022-09-14
327898,CBC-EMEA,ASRank,2022-09-14
1612,FLUXTEL,ASRank,2022-09-14
142501,NIXI-IN-AS,ASRank,2022-09-14
212695,LTS-AS,ASRank,2022-09-14
46027,POSTEL-AS-ID,ASRank,2022-09-14
203993,STEFFANN-DC-AS,ASRank,2022-09-14
39331,SAPEGA-AS,ASRank,2022-09-14
135303,NSPL-AS-AP,ASRank,2022-09-14
62807,NETARYX,ASRank,2022-09-14
205028,APPS-AS,ASRank,2022-09-14
30373,BUSINESSONLYBROADBANDLLC,ASRank,2022-09-14
140984,WTWHIGHTECHCOMPAN-AS-AP,ASRank,2022-09-14
212263,AS-ROCKETFIBRE,ASRank,2022-09-14
49432,SCHALLERT-AS,ASRank,2022-09-14
56381,AS-LEVEL66-NETWORK,ASRank,2022-09-14
44794,PEERIXNET,ASRank,2022-09-14
211227,JAVI-H,ASRank,2022-09-14
211083,ServerGurus,ASRank,2022-09-14
58944,TELIN-HK,ASRank,2022-09-14
197220,IdeaBank,ASRank,2022-09-14
205226,MediaNet_AS,ASRank,2022-09-14
56627,ITH-AS,ASRank,2022-09-14
45494,LAHAI-SG,ASRank,2022-09-14
140670,PACT-AS-AP,ASRank,2022-09-14
203478,tbspace,ASRank,2022-09-14
23774,A-DNS-JP,ASRank,2022-09-14
211181,IRAQ-IXP,ASRank,2022-09-14
43476,LBGK1-AS3,ASRank,2022-09-14
52114,METAN-NET-AS,ASRank,2022-09-14
139005,VIVIDNET-AS-AP,ASRank,2022-09-14
41119,GEPARD-AS,ASRank,2022-09-14
29114,RUBIT-AS,ASRank,2022-09-14
202969,STS-NET-AS,ASRank,2022-09-14
60816,INTERACTION-AS,ASRank,2022-09-14
7603,GENECOMPUTINGLTD-AS-AP,ASRank,2022-09-14
30164,GPC-USA-1,ASRank,2022-09-14
204639,H-Tech,ASRank,2022-09-14
51810,MOREAS-AS,ASRank,2022-09-14
47468,ELKO-AS,ASRank,2022-09-14
30607,302-DIRECT-MEDIA-ASN,ASRank,2022-09-14
196807,ASPETROLBG,ASRank,2022-09-14
395727,ASN-INTELLIC,ASRank,2022-09-14
60239,FIRMTRADE-AS,ASRank,2022-09-14
138868,IDNIC-RUMAHCLOUD-AS-ID,ASRank,2022-09-14
207968,RAPPET,ASRank,2022-09-14
199534,ENIFON,ASRank,2022-09-14
18041,TWDS-TRANSIT-AS-TW,ASRank,2022-09-14
47919,UKRGASBANK-AS,ASRank,2022-09-14
205641,ELCOM-AS,ASRank,2022-09-14
46197,DISCOVERYIT77627,ASRank,2022-09-14
50892,SBIX-FRE,ASRank,2022-09-14
50038,SIRENATRAVEL-AS,ASRank,2022-09-14
10580,ARRIS-TECHNOLOGY-SD-NOC,ASRank,2022-09-14
60052,ASN-FD,ASRank,2022-09-14
212463,NGroup,ASRank,2022-09-14
201922,amccomp-turany,ASRank,2022-09-14
29783,AS29783,ASRank,2022-09-14
212659,artemismediasrl,ASRank,2022-09-14
38961,CIG-AS,ASRank,2022-09-14
209579,PNT_Opole,ASRank,2022-09-14
43234,CHIP-TELECOM-AS,ASRank,2022-09-14
211850,ESIEA,ASRank,2022-09-14
35008,KERFUFFLE,ASRank,2022-09-14
207552,cambridge-consultants,ASRank,2022-09-14
41478,TAVRIA-V-AS,ASRank,2022-09-14
60110,ModelTelecom,ASRank,2022-09-14
132246,ST-AS-AP,ASRank,2022-09-14
141675,IDNIC-MSI-AS-ID,ASRank,2022-09-14
11462,ARAMARK-CA-TORHQ,ASRank,2022-09-14
62812,THENATUREORG-1,ASRank,2022-09-14
50002,Renaissance-Ins-AS,ASRank,2022-09-14
50138,CTC-ALFA-AS,ASRank,2022-09-14
56358,BALTTELECOMPORT-AS,ASRank,2022-09-14
46301,PRODEGE-LA,ASRank,2022-09-14
208511,R-INDUSTRY-AS,ASRank,2022-09-14
207261,luolakallio,ASRank,2022-09-14
395774,ESVC-ASN,ASRank,2022-09-14
399332,ASJ2SW,ASRank,2022-09-14
200028,Lindex-AS,ASRank,2022-09-14
211506,SLAVCOM,ASRank,2022-09-14
211031,ZAPPA-INFRA-AS,ASRank,2022-09-14
1936,FR-RENATER-PICARDIE,ASRank,2022-09-14
13780,MILEHIGHWALRUS-NETWORK,ASRank,2022-09-14
34199,EFL-AS,ASRank,2022-09-14
44294,octonet,ASRank,2022-09-14
54598,UPLOL,ASRank,2022-09-14
57422,PAVUTYNA-AS,ASRank,2022-09-14
212679,negin-1_1,ASRank,2022-09-14
201677,TENEX-AS,ASRank,2022-09-14
200489,CENTR-TELKO-AS,ASRank,2022-09-14
211366,ISP-OOO-LINK-NET-AS,ASRank,2022-09-14
48961,WarwickNet,ASRank,2022-09-14
147100,IDNIC-BUYASNET-AS-ID,ASRank,2022-09-14
11100,DATAPOINTINC,ASRank,2022-09-14
24361,CNGI-NJ-IX-AS-AP,ASRank,2022-09-14
394426,COM-AS,ASRank,2022-09-14
1007,SMART-IX-ROUTE-SERVERS,ASRank,2022-09-14
197853,IrishTelcom,ASRank,2022-09-14
48755,ILJOJA-AS,ASRank,2022-09-14
209280,SmartHosten,ASRank,2022-09-14
209067,AS-AVIVA-TELECOM,ASRank,2022-09-14
44647,ARIO,ASRank,2022-09-14
35638,RO2K-AS,ASRank,2022-09-14
205984,powernet,ASRank,2022-09-14
57782,CYNTHIA-AS,ASRank,2022-09-14
212411,MYWEB,ASRank,2022-09-14
399392,FDSL-ATL-01,ASRank,2022-09-14
24369,CNGI-SY-IX-AS-AP,ASRank,2022-09-14
210030,PrivateHeberg,ASRank,2022-09-14
205977,PCOMPUTE,ASRank,2022-09-14
59733,mData-Peerings,ASRank,2022-09-14
139745,DOWNERGROUP-AS-AP,ASRank,2022-09-14
212280,Light-Luster,ASRank,2022-09-14
18792,MEME,ASRank,2022-09-14
203844,INTOM-AS,ASRank,2022-09-14
58342,MISAKA-IT-AS,ASRank,2022-09-14
399938,BHE-TRANSIT,ASRank,2022-09-14
141949,JINIX-AS-ID,ASRank,2022-09-14
57766,ENERGOINFORM-AS,ASRank,2022-09-14
204788,BMD-NET-AS,ASRank,2022-09-14
42641,IRNET-AS,ASRank,2022-09-14
212720,CYBERPROTECT,ASRank,2022-09-14
131074,APNIC-JP-RD,ASRank,2022-09-14
396131,FERRE226-ARIN,ASRank,2022-09-14
133322,XIM-HK,ASRank,2022-09-14
133434,PLESIPTYLTD-AS-AP,ASRank,2022-09-14
394070,ISC-F-LGA1,ASRank,2022-09-14
35788,Forcepoint-Cloud-AMER-AS,ASRank,2022-09-14
30122,ISC-F-AS,ASRank,2022-09-14
47705,ZASTAVA-NET,ASRank,2022-09-14
22107,DIGITALAI,ASRank,2022-09-14
21132,KORBANK-WRIX-OP,ASRank,2022-09-14
395976,COMCAST-MES,ASRank,2022-09-14
43443,EFX-AS,ASRank,2022-09-14
33082,ISC-F-AS,ASRank,2022-09-14
395980,COMCAST-MES,ASRank,2022-09-14
149228,SERANSFPL-AS-IN,ASRank,2022-09-14
32293,TCW-AS-865,ASRank,2022-09-14
399370,KIRKLAND-ELLIS-SF,ASRank,2022-09-14
396019,COMCAST-MES,ASRank,2022-09-14
395974,COMCAST-MES,ASRank,2022-09-14
137468,SPTEL-AS-AP,ASRank,2022-09-14
23709,ISC-HKG1,ASRank,2022-09-14
33330,CLOUDRADIUM-ASN,ASRank,2022-09-14
213254,RAIT-TELECOM,ASRank,2022-09-14
200365,Possibly-Lizards,ASRank,2022-09-14
328022,MWANXA-IXP-mgmnt,ASRank,2022-09-14
212738,LUSOVPS,ASRank,2022-09-14
11153,CSFL-2-11153,ASRank,2022-09-14
208924,KJ-PROJECTS-AS,ASRank,2022-09-14
12968,CDP,ASRank,2022-09-14
327852,TISPA-AIXP-MNGNT,ASRank,2022-09-14
31253,KTC-AS,ASRank,2022-09-14
398236,REG-US-ASN-02,ASRank,2022-09-14
34748,OT-AS,ASRank,2022-09-14
33078,ISC-F-AS,ASRank,2022-09-14
38777,NTT-NET-ID-BB-AS,ASRank,2022-09-14
40786,DIGI-GRP-JAM,ASRank,2022-09-14
21892,MACROVISION,ASRank,2022-09-14
211851,UP-NETWORK,ASRank,2022-09-14
23708,ISC-BNE1,ASRank,2022-09-14
50618,Liazo,ASRank,2022-09-14
7720,SKYWOLF-AS-AP,ASRank,2022-09-14
210765,ISC-PRG1,ASRank,2022-09-14
213042,VineethP-Transit-AS,ASRank,2022-09-14
60004,FF-COLO,ASRank,2022-09-14
8997,ASN-SPBNIT,ASRank,2022-09-14
209807,AS_BIPGROUP,ASRank,2022-09-14
56514,Sprint-Telecom,ASRank,2022-09-14
27320,ISC-F-AS,ASRank,2022-09-14
35302,Latvenergo-AS-2,ASRank,2022-09-14
20629,UK-BIS,ASRank,2022-09-14
50470,NETNOVA,ASRank,2022-09-14
138154,THOMSON-REUTERS-AS-AP,ASRank,2022-09-14
20186,THOMSON-REUTERS,ASRank,2022-09-14
200081,SIM-Networks,ASRank,2022-09-14
11132,JDA-EHEALTH-SYSTEMS,ASRank,2022-09-14
17347,PEPCO,ASRank,2022-09-14
53354,WI-POWER,ASRank,2022-09-14
749,DNIC-AS-00749,ASRank,2022-09-14
31399,DAIMLER-AS,ASRank,2022-09-14
14618,AMAZON-AES,ASRank,2022-09-14
396982,GOOGLE-CLOUD-PLATFORM,ASRank,2022-09-14
17858,POWERVIS-AS-KR,ASRank,2022-09-14
4249,LILLY-AS,ASRank,2022-09-14
16625,AKAMAI-AS,ASRank,2022-09-14
9644,SKTELECOM-NET-AS,ASRank,2022-09-14
1659,ERX-TANET-ASN1,ASRank,2022-09-14
45090,TENCENT-NET-AP,ASRank,2022-09-14
10455,LUCENT-CIO,ASRank,2022-09-14
37069,MOBINIL,ASRank,2022-09-14
24560,AIRTELBROADBAND-AS-AP,ASRank,2022-09-14
4152,USDA-1,ASRank,2022-09-14
14962,NCR-252,ASRank,2022-09-14
9105,TISCALI-UK,ASRank,2022-09-14
37168,CELL-C,ASRank,2022-09-14
1761,TDIR-CAPNET,ASRank,2022-09-14
9605,docomo,ASRank,2022-09-14
45102,ALIBABA-CN-NET,ASRank,2022-09-14
36903,MT-MPLS,ASRank,2022-09-14
34400,ASN-ETTIHADETISALAT,ASRank,2022-09-14
6871,Plusnet,ASRank,2022-09-14
36935,Vodafone-EG,ASRank,2022-09-14
3,MIT-GATEWAYS,ASRank,2022-09-14
9674,FET-TW,ASRank,2022-09-14
5972,DNIC-ASBLK-05800-06055,ASRank,2022-09-14
19527,GOOGLE-2,ASRank,2022-09-14
22394,CELLCO,ASRank,2022-09-14
29975,VODACOM-ZA,ASRank,2022-09-14
8228,CEGETEL-AS,ASRank,2022-09-14
9316,DACOM-PUBNETPLUS-AS-KR,ASRank,2022-09-14
4565,MEGAPATH2-US,ASRank,2022-09-14
9812,CNNIC-CN-COLNET,ASRank,2022-09-14
24608,WINDTRE-AS,ASRank,2022-09-14
16232,ASN-TIM,ASRank,2022-09-14
9595,XEPHION,ASRank,2022-09-14
16135,TURKCELL-AS,ASRank,2022-09-14
18566,MEGAPATH5-US,ASRank,2022-09-14
17421,EMOME-NET,ASRank,2022-09-14
17552,TRUEONLINE-AS-AP,ASRank,2022-09-14
158,ERI-AS,ASRank,2022-09-14
18676,AVAYA,ASRank,2022-09-14
18126,CTCX,ASRank,2022-09-14
29256,INT-PDN-STE-AS,ASRank,2022-09-14
4010,DNIC-AS-04010,ASRank,2022-09-14
9617,ZAQ,ASRank,2022-09-14
109,CISCOSYSTEMS,ASRank,2022-09-14
4685,ASAHI-NET,ASRank,2022-09-14
37518,FIBERGRID,ASRank,2022-09-14
7792,3M-HDQ-AS,ASRank,2022-09-14
51207,FREEM,ASRank,2022-09-14
46690,SNET-FCC,ASRank,2022-09-14
808,GONET-ASN-1,ASRank,2022-09-14
44034,hi3g,ASRank,2022-09-14
1906,NORTHROP-GRUMMAN,ASRank,2022-09-14
14654,WAYPORT,ASRank,2022-09-14
36998,SDN-MOBITEL,ASRank,2022-09-14
55990,HWCSNET,ASRank,2022-09-14
39891,ALJAWWALSTC-AS,ASRank,2022-09-14
13036,TMOBILE-CZ,ASRank,2022-09-14
637,DNIC-ASBLK-00616-00665,ASRank,2022-09-14
9506,SINGTEL-FIBRE,ASRank,2022-09-14
37705,TOPNET,ASRank,2022-09-14
367,DNIC-ASBLK-00306-00371,ASRank,2022-09-14
3633,PROVINCE-OF-BRITISH-COLUMBIA,ASRank,2022-09-14
31334,KABELDEUTSCHLAND-AS,ASRank,2022-09-14
36375,UMICH-AS-5,ASRank,2022-09-14
386,AFCONC-BLOCK1-AS,ASRank,2022-09-14
20978,TT_Mobil,ASRank,2022-09-14
33070,RMH-14,ASRank,2022-09-14
15480,VFNL-AS,ASRank,2022-09-14
55430,STARHUB-NGNBN,ASRank,2022-09-14
3354,THENET-AS-3354,ASRank,2022-09-14
17429,BGCTVNET,ASRank,2022-09-14
15897,VodafoneTurkey,ASRank,2022-09-14
56402,DADEHGOSTAR-AS,ASRank,2022-09-14
56047,CMNET-Hunan-AP,ASRank,2022-09-14
17962,Topway-Net,ASRank,2022-09-14
2379,CENTURYLINK-LEGACY-EMBARQ-WNPK,ASRank,2022-09-14
58593,BLUECLOUD,ASRank,2022-09-14
72,SCHLUMBERGER-AS,ASRank,2022-09-14
7641,CHINABTN,ASRank,2022-09-14
31822,CITY-UNIVERSITY-OF-NEW-YORK,ASRank,2022-09-14
7726,FITC-AS,ASRank,2022-09-14
87,INDIANA-AS,ASRank,2022-09-14
4721,JCN,ASRank,2022-09-14
395954,LEASEWEB-USA-LAX,ASRank,2022-09-14
17716,NTU-TW,ASRank,2022-09-14
31615,TMO-NL-AS,ASRank,2022-09-14
14977,STATE-OF-WYOMING-ASN,ASRank,2022-09-14
2897,GEORGIA-1,ASRank,2022-09-14
38341,HCENET,ASRank,2022-09-14
36972,MTNSD,ASRank,2022-09-14
17713,NSYSU-TW,ASRank,2022-09-14
12638,AS12638,ASRank,2022-09-14
1901,EUNETAT-AS,ASRank,2022-09-14
12663,VODAFONE-GROUP,ASRank,2022-09-14
45271,ICLNET-AS-AP,ASRank,2022-09-14
132839,POWERLINE-AS-AP,ASRank,2022-09-14
3598,MICROSOFT-CORP-AS,ASRank,2022-09-14
44546,ALFATELECOM,ASRank,2022-09-14
6262,CSIRO,ASRank,2022-09-14
19165,WEBPASS,ASRank,2022-09-14
13325,STOMI,ASRank,2022-09-14
23771,SXBCTV-AP,ASRank,2022-09-14
17908,TCISL,ASRank,2022-09-14
8386,KOCNET,ASRank,2022-09-14
38370,CTTNET,ASRank,2022-09-14
12876,AS12876,ASRank,2022-09-14
37130,SITA-AS,ASRank,2022-09-14
60781,LEASEWEB-NL-AMS-01,ASRank,2022-09-14
8,RICE-AS,ASRank,2022-09-14
647,DNIC-ASBLK-00616-00665,ASRank,2022-09-14
29447,TIF-AS,ASRank,2022-09-14
24139,WASUHZ,ASRank,2022-09-14
11003,PANDG,ASRank,2022-09-14
135887,TELSTRA-BELONG-AP,ASRank,2022-09-14
18177,NCKU-TW,ASRank,2022-09-14
7065,SNIC,ASRank,2022-09-14
25441,IBIS-AS,ASRank,2022-09-14
55960,BJ-GUANGHUAN-AP,ASRank,2022-09-14
3999,PENN-STATE,ASRank,2022-09-14
1503,DNIC-AS-01503,ASRank,2022-09-14
17968,DQTNET,ASRank,2022-09-14
37611,Afrihost,ASRank,2022-09-14
9916,NCTU-TW,ASRank,2022-09-14
1452,DNIC-ASBLK-01451-01456,ASRank,2022-09-14
17,PURDUE,ASRank,2022-09-14
17853,LGTELECOM-AS-KR,ASRank,2022-09-14
47331,TTNET,ASRank,2022-09-14
4782,GSNET,ASRank,2022-09-14
8070,MICROSOFT-CORP-MSN-AS-BLOCK,ASRank,2022-09-14
6559,NCIH,ASRank,2022-09-14
4668,LGNET-AS-KR,ASRank,2022-09-14
19957,TENNESSEE-NET,ASRank,2022-09-14
4773,MOBILEONELTD-AS-AP,ASRank,2022-09-14
17055,UTAH,ASRank,2022-09-14
10782,HP-DIGITAL-10782,ASRank,2022-09-14
15854,HP_Webservices,ASRank,2022-09-14
3136,STATE-OF-WISCONSIN-AS1,ASRank,2022-09-14
12291,DPAG-AS,ASRank,2022-09-14
26662,XEROX-WV,ASRank,2022-09-14
11663,SUG-1,ASRank,2022-09-14
361,DNIC-ASBLK-00306-00371,ASRank,2022-09-14
15395,RACKSPACE-LON,ASRank,2022-09-14
24158,taiwanmobile-as,ASRank,2022-09-14
213155,YETTEL-HU,ASRank,2022-09-14
7684,SAKURA-A,ASRank,2022-09-14
25820,IT7NET,ASRank,2022-09-14
37140,zain-as,ASRank,2022-09-14
137951,CLAYERLIMITED-AS-AP,ASRank,2022-09-14
17712,CCU-TW,ASRank,2022-09-14
131596,TBCOM-NET,ASRank,2022-09-14
17964,DXTNET,ASRank,2022-09-14
747,DNIC-AS-00747,ASRank,2022-09-14
15516,DK-DANSKKABELTV,ASRank,2022-09-14
611,NECN-1-611,ASRank,2022-09-14
135629,WESTCLOUDDATA,ASRank,2022-09-14
38841,kbro-AS-TW,ASRank,2022-09-14
8972,GD-EMEA-DC-SXB1,ASRank,2022-09-14
54113,FASTLY,ASRank,2022-09-14
11363,FUJITSU-USA,ASRank,2022-09-14
393952,GOANET,ASRank,2022-09-14
239,UTORONTO-AS,ASRank,2022-09-14
326,DNIC-ASBLK-00306-00371,ASRank,2022-09-14
3602,AS3602-ROGERS-COM,ASRank,2022-09-14
1942,FR-TIGRE,ASRank,2022-09-14
8803,MIGROS,ASRank,2022-09-14
32,STANFORD,ASRank,2022-09-14
59,WISC-MADISON-AS,ASRank,2022-09-14
52,UCLA,ASRank,2022-09-14
132,WPAFB-CSD-NET-AS,ASRank,2022-09-14
6289,AHM-CORP,ASRank,2022-09-14
29992,VA-TMP-CORE,ASRank,2022-09-14
42848,EC-AS,ASRank,2022-09-14
