CABLE_ID,CITY_NAME,STATE_PROVINCE,COUNTRY,ACTIVE,SOURCE,ASOF_DATE
eastern-caribbean-fiber-system-ecfs,Tortola,,Virgin Islands (U.K.),True,Telegeography,2022-09-14
eastern-light,Hanko,,Finland,True,Telegeography,2022-09-14
eastern-light,Helsinki,,Finland,True,Telegeography,2022-09-14
eastern-light,Kotka,,Finland,True,Telegeography,2022-09-14
eastern-light,Stockholm,,Sweden,True,Telegeography,2022-09-14
echo,Agat,,Guam,True,Telegeography,2022-09-14
echo,Piti,,Guam,True,Telegeography,2022-09-14
echo,Tanjung Pakis,,Indonesia,True,Telegeography,2022-09-14
echo,Ngeremlengui,,Palau,True,Telegeography,2022-09-14
echo,Changi North,,Singapore,True,Telegeography,2022-09-14
echo,Eureka, CA,United States,True,Telegeography,2022-09-14
eclink,Willemstad,,Curaçao,True,Telegeography,2022-09-14
eclink,Chaguaramas,,Trinidad and Tobago,True,Telegeography,2022-09-14
elektra-globalconnect-1-gc1,Gedser,,Denmark,True,Telegeography,2022-09-14
elektra-globalconnect-1-gc1,Rostock,,Germany,True,Telegeography,2022-09-14
ellalink,Fortaleza,,Brazil,True,Telegeography,2022-09-14
ellalink,Praia,,Cape Verde,True,Telegeography,2022-09-14
ellalink,Funchal,,Portugal,True,Telegeography,2022-09-14
ellalink,Sines,,Portugal,True,Telegeography,2022-09-14
emerald-bridge-fibres,Clonshaugh,,Ireland,True,Telegeography,2022-09-14
emerald-bridge-fibres,Holyhead,,United Kingdom,True,Telegeography,2022-09-14
energinet-laeso-varberg,Laeso,,Denmark,True,Telegeography,2022-09-14
energinet-laeso-varberg,Varberg,,Sweden,True,Telegeography,2022-09-14
energinet-lyngsa-laeso,Laeso,,Denmark,True,Telegeography,2022-09-14
energinet-lyngsa-laeso,Lyngsa,,Denmark,True,Telegeography,2022-09-14
epic-malta-sicily-cable-system-emscs,Catania,,Italy,True,Telegeography,2022-09-14
epic-malta-sicily-cable-system-emscs,Balluta Bay,,Malta,True,Telegeography,2022-09-14
equiano,Swakopmund,,Namibia,True,Telegeography,2022-09-14
equiano,Lagos,,Nigeria,True,Telegeography,2022-09-14
equiano,Sesimbra,,Portugal,True,Telegeography,2022-09-14
equiano,Rupert''s Bay, Saint Helena,Ascension and Tristan da Cunha,True,Telegeography,2022-09-14
equiano,Melkbosstrand,,South Africa,True,Telegeography,2022-09-14
equiano,Lome,,Togo,True,Telegeography,2022-09-14
esat-1,Kilmore Quay,,Ireland,True,Telegeography,2022-09-14
esat-1,Sennen Cove,,United Kingdom,True,Telegeography,2022-09-14
esat-2,Sandymount,,Ireland,True,Telegeography,2022-09-14
esat-2,Southport,,United Kingdom,True,Telegeography,2022-09-14
estepona-tetouan,Tétouan,,Morocco,True,Telegeography,2022-09-14
estepona-tetouan,Estepona,,Spain,True,Telegeography,2022-09-14
europe-india-gateway-eig,Haramous,,Djibouti,True,Telegeography,2022-09-14
europe-india-gateway-eig,Abu Talat,,Egypt,True,Telegeography,2022-09-14
europe-india-gateway-eig,Zafarana,,Egypt,True,Telegeography,2022-09-14
europe-india-gateway-eig,Gibraltar,,Gibraltar,True,Telegeography,2022-09-14
europe-india-gateway-eig,Mumbai,,India,True,Telegeography,2022-09-14
europe-india-gateway-eig,Tripoli,,Libya,True,Telegeography,2022-09-14
europe-india-gateway-eig,Monaco,,Monaco,True,Telegeography,2022-09-14
europe-india-gateway-eig,Barka,,Oman,True,Telegeography,2022-09-14
europe-india-gateway-eig,Sesimbra,,Portugal,True,Telegeography,2022-09-14
europe-india-gateway-eig,Jeddah,,Saudi Arabia,True,Telegeography,2022-09-14
europe-india-gateway-eig,Fujairah,,United Arab Emirates,True,Telegeography,2022-09-14
europe-india-gateway-eig,Bude,,United Kingdom,True,Telegeography,2022-09-14
eviny-digital,Bergen,,Norway,True,Telegeography,2022-09-14
eviny-digital,Kårstø,,Norway,True,Telegeography,2022-09-14
eviny-digital,Stavanger,,Norway,True,Telegeography,2022-09-14
exa-express,Halifax, NS,Canada,True,Telegeography,2022-09-14
exa-express,Cork,,Ireland,True,Telegeography,2022-09-14
exa-express,Brean,,United Kingdom,True,Telegeography,2022-09-14
exa-north-and-south,Halifax, NS,Canada,True,Telegeography,2022-09-14
exa-north-and-south,Dublin,,Ireland,True,Telegeography,2022-09-14
exa-north-and-south,Coleraine,,United Kingdom,True,Telegeography,2022-09-14
exa-north-and-south,Southport,,United Kingdom,True,Telegeography,2022-09-14
exa-north-and-south,Lynn, MA,United States,True,Telegeography,2022-09-14
falcon,Manama,,Bahrain,True,Telegeography,2022-09-14
falcon,Suez,,Egypt,True,Telegeography,2022-09-14
falcon,Mumbai,,India,True,Telegeography,2022-09-14
falcon,Trivendrum,,India,True,Telegeography,2022-09-14
falcon,Bandar Abbas,,Iran,True,Telegeography,2022-09-14
falcon,Chabahar,,Iran,True,Telegeography,2022-09-14
falcon,Al Faw,,Iraq,True,Telegeography,2022-09-14
falcon,Al Safat,,Kuwait,True,Telegeography,2022-09-14
falcon,Male,,Maldives,True,Telegeography,2022-09-14
falcon,Al Seeb,,Oman,True,Telegeography,2022-09-14
falcon,Khasab,,Oman,True,Telegeography,2022-09-14
falcon,Doha,,Qatar,True,Telegeography,2022-09-14
falcon,Al Khobar,,Saudi Arabia,True,Telegeography,2022-09-14
falcon,Jeddah,,Saudi Arabia,True,Telegeography,2022-09-14
falcon,Colombo,,Sri Lanka,True,Telegeography,2022-09-14
falcon,Port Sudan,,Sudan,True,Telegeography,2022-09-14
falcon,Dubai,,United Arab Emirates,True,Telegeography,2022-09-14
falcon,Al Ghaydah,,Yemen,True,Telegeography,2022-09-14
falcon,Al Hudaydah,,Yemen,True,Telegeography,2022-09-14
far-east-submarine-cable-system,Okha,,Russia,True,Telegeography,2022-09-14
far-east-submarine-cable-system,Ola,,Russia,True,Telegeography,2022-09-14
far-east-submarine-cable-system,Ust-Bolsheretsk,,Russia,True,Telegeography,2022-09-14
farice-1,Funningsfjordur,,Faroe Islands,True,Telegeography,2022-09-14
farice-1,Seydisfjordur,,Iceland,True,Telegeography,2022-09-14
farice-1,Dunnet Bay,,United Kingdom,True,Telegeography,2022-09-14
farland-north,Domburg,,Netherlands,True,Telegeography,2022-09-14
farland-north,Aldeburgh,,United Kingdom,True,Telegeography,2022-09-14
faster,Chikura,,Japan,True,Telegeography,2022-09-14
faster,Shima,,Japan,True,Telegeography,2022-09-14
faster,Tanshui,,Taiwan,True,Telegeography,2022-09-14
faster,Bandon, OR,United States,True,Telegeography,2022-09-14
fehmarn-blt,Rodbyhavn,,Denmark,True,Telegeography,2022-09-14
fehmarn-blt,Puttgarden,,Germany,True,Telegeography,2022-09-14
fiber-optic-gulf-fog,Manama,,Bahrain,True,Telegeography,2022-09-14
fiber-optic-gulf-fog,Kuwait City,,Kuwait,True,Telegeography,2022-09-14
fiber-optic-gulf-fog,Doha,,Qatar,True,Telegeography,2022-09-14
fiber-optic-gulf-fog,Dubai,,United Arab Emirates,True,Telegeography,2022-09-14
fibra-optica-al-pacfico,Ilo,,Peru,True,Telegeography,2022-09-14
fibra-optica-al-pacfico,Lurin,,Peru,True,Telegeography,2022-09-14
fibra-optica-austral,Puerto Montt,,Chile,True,Telegeography,2022-09-14
fibra-optica-austral,Puerto Williams,,Chile,True,Telegeography,2022-09-14
fibra-optica-austral,Punta Arenas,,Chile,True,Telegeography,2022-09-14
fibra-optica-austral,Tortel,,Chile,True,Telegeography,2022-09-14
fibralink,Puerto Plata,,Dominican Republic,True,Telegeography,2022-09-14
fibralink,Kaliko,,Haiti,True,Telegeography,2022-09-14
fibralink,Bull Bay,,Jamaica,True,Telegeography,2022-09-14
fibralink,Montego Bay,,Jamaica,True,Telegeography,2022-09-14
fibralink,Ocho Rios,,Jamaica,True,Telegeography,2022-09-14
finland-estonia-2-eesf-2,Tallinn,,Estonia,True,Telegeography,2022-09-14
finland-estonia-2-eesf-2,Helsinki,,Finland,True,Telegeography,2022-09-14
finland-estonia-3-eesf-3,Meremöisa,,Estonia,True,Telegeography,2022-09-14
finland-estonia-3-eesf-3,Helsinki,,Finland,True,Telegeography,2022-09-14
finland-estonia-connection-fec,Tallinn,,Estonia,True,Telegeography,2022-09-14
finland-estonia-connection-fec,Helsinki,,Finland,True,Telegeography,2022-09-14
firmina,Las Toninas,,Argentina,True,Telegeography,2022-09-14
firmina,Praia Grande,,Brazil,True,Telegeography,2022-09-14
firmina,Myrtle Beach, SC,United States,True,Telegeography,2022-09-14
firmina,Punta del Este,,Uruguay,True,Telegeography,2022-09-14
flag-atlantic-1-fa-1,Plerin,,France,True,Telegeography,2022-09-14
flag-atlantic-1-fa-1,Skewjack,,United Kingdom,True,Telegeography,2022-09-14
flag-atlantic-1-fa-1,Island Park, NY,United States,True,Telegeography,2022-09-14
flag-atlantic-1-fa-1,Northport, NY,United States,True,Telegeography,2022-09-14
flag-europe-asia-fea,Lantau Island,,China,True,Telegeography,2022-09-14
flag-europe-asia-fea,Nanhui,,China,True,Telegeography,2022-09-14
flag-europe-asia-fea,Alexandria,,Egypt,True,Telegeography,2022-09-14
flag-europe-asia-fea,Suez,,Egypt,True,Telegeography,2022-09-14
flag-europe-asia-fea,Mumbai,,India,True,Telegeography,2022-09-14
flag-europe-asia-fea,Palermo,,Italy,True,Telegeography,2022-09-14
flag-europe-asia-fea,Miura,,Japan,True,Telegeography,2022-09-14
flag-europe-asia-fea,Aqaba,,Jordan,True,Telegeography,2022-09-14
flag-europe-asia-fea,Penang,,Malaysia,True,Telegeography,2022-09-14
flag-europe-asia-fea,Jeddah,,Saudi Arabia,True,Telegeography,2022-09-14
flag-europe-asia-fea,Geoje,,South Korea,True,Telegeography,2022-09-14
flag-europe-asia-fea,Estepona,,Spain,True,Telegeography,2022-09-14
flag-europe-asia-fea,Satun,,Thailand,True,Telegeography,2022-09-14
flag-europe-asia-fea,Songkhla,,Thailand,True,Telegeography,2022-09-14
flag-europe-asia-fea,Fujairah,,United Arab Emirates,True,Telegeography,2022-09-14
flag-europe-asia-fea,Porthcurno,,United Kingdom,True,Telegeography,2022-09-14
flag-north-asia-loopreach-north-asia-loop,Tong Fuk,,China,True,Telegeography,2022-09-14
flag-north-asia-loopreach-north-asia-loop,Wada,,Japan,True,Telegeography,2022-09-14
flag-north-asia-loopreach-north-asia-loop,Busan,,South Korea,True,Telegeography,2022-09-14
flag-north-asia-loopreach-north-asia-loop,Toucheng,,Taiwan,True,Telegeography,2022-09-14
flores-corvo-cable-system,Corvo,,Portugal,True,Telegeography,2022-09-14
flores-corvo-cable-system,Faial,,Portugal,True,Telegeography,2022-09-14
flores-corvo-cable-system,Flores,,Portugal,True,Telegeography,2022-09-14
flores-corvo-cable-system,Graciosa,,Portugal,True,Telegeography,2022-09-14
fly-lion3,Moroni,,Comoros,True,Telegeography,2022-09-14
fly-lion3,Kaweni,,Mayotte,True,Telegeography,2022-09-14
fos-quellon-chacabuco,Puerto Chacabuco,,Chile,True,Telegeography,2022-09-14
fos-quellon-chacabuco,Quellon,,Chile,True,Telegeography,2022-09-14
galapagos-cable-system,Manta,,Ecuador,True,Telegeography,2022-09-14
galapagos-cable-system,Puerto Ayora,,Ecuador,True,Telegeography,2022-09-14
galapagos-cable-system,Puerto Baquerizo Moreno,,Ecuador,True,Telegeography,2022-09-14
galapagos-cable-system,Puerto General Villamil,,Ecuador,True,Telegeography,2022-09-14
gemini-bermuda,St. David’s,,Bermuda,True,Telegeography,2022-09-14
gemini-bermuda,Manasquan, NJ,United States,True,Telegeography,2022-09-14
geo-eirgrid,Lusk,,Ireland,True,Telegeography,2022-09-14
geo-eirgrid,Deeside Clwyd,,United Kingdom,True,Telegeography,2022-09-14
georgia-russia,Poti,,Georgia,True,Telegeography,2022-09-14
georgia-russia,Novorossiysk,,Russia,True,Telegeography,2022-09-14
georgia-russia,Sochi,,Russia,True,Telegeography,2022-09-14
germany-denmark-3,Gedser,,Denmark,True,Telegeography,2022-09-14
germany-denmark-3,Markgrafenheide,,Germany,True,Telegeography,2022-09-14
gignet-1,Cancún,,Mexico,True,Telegeography,2022-09-14
gignet-1,Boca Raton, FL,United States,True,Telegeography,2022-09-14
glo-1,Accra,,Ghana,True,Telegeography,2022-09-14
glo-1,Lagos,,Nigeria,True,Telegeography,2022-09-14
glo-1,Bude,,United Kingdom,True,Telegeography,2022-09-14
global-caribbean-network-gcn,Baillif,,Guadeloupe,True,Telegeography,2022-09-14
global-caribbean-network-gcn,Jarry,,Guadeloupe,True,Telegeography,2022-09-14
global-caribbean-network-gcn,Saint Barthelemy,,Saint Barthélemy,True,Telegeography,2022-09-14
global-caribbean-network-gcn,Saint Martin,,Saint Martin,True,Telegeography,2022-09-14
global-caribbean-network-gcn,San Juan, PR,United States,True,Telegeography,2022-09-14
global-caribbean-network-gcn,St. Croix,,Virgin Islands (U.S.),True,Telegeography,2022-09-14
globalconnect-2-gc2,Saeby,,Denmark,True,Telegeography,2022-09-14
globalconnect-2-gc2,Kungsbacka,,Sweden,True,Telegeography,2022-09-14
globalconnect-3-gc3,Korsor,,Denmark,True,Telegeography,2022-09-14
globalconnect-3-gc3,Nybor,,Denmark,True,Telegeography,2022-09-14
globalconnect-kpn,Gedser,,Denmark,True,Telegeography,2022-09-14
globalconnect-kpn,Rostock,,Germany,True,Telegeography,2022-09-14
globenet,St. David’s,,Bermuda,True,Telegeography,2022-09-14
globenet,Fortaleza,,Brazil,True,Telegeography,2022-09-14
globenet,Rio de Janeiro,,Brazil,True,Telegeography,2022-09-14
globenet,Barranquilla,,Colombia,True,Telegeography,2022-09-14
globenet,Boca Raton, FL,United States,True,Telegeography,2022-09-14
globenet,Tuckerton, NJ,United States,True,Telegeography,2022-09-14
globenet,Maiquetia,,Venezuela,True,Telegeography,2022-09-14
go-1-mediterranean-cable-system,Mazara del Vallo,,Italy,True,Telegeography,2022-09-14
go-1-mediterranean-cable-system,St. Paul''s Bay,,Malta,True,Telegeography,2022-09-14
gondwana-1,Sydney, NSW,Australia,True,Telegeography,2022-09-14
gondwana-1,Noumea,,New Caledonia,True,Telegeography,2022-09-14
gondwana-2picot-2,Suva,,Fiji,True,Telegeography,2022-09-14
gondwana-2picot-2,Mont-Dore,,New Caledonia,True,Telegeography,2022-09-14
gondwana-2picot-2,Noumea,,New Caledonia,True,Telegeography,2022-09-14
gondwana-2picot-2,Quanono,,New Caledonia,True,Telegeography,2022-09-14
gondwana-2picot-2,Tadine,,New Caledonia,True,Telegeography,2022-09-14
gondwana-2picot-2,Vao,,New Caledonia,True,Telegeography,2022-09-14
gondwana-2picot-2,Yate,,New Caledonia,True,Telegeography,2022-09-14
grace-hopper,Bilbao,,Spain,True,Telegeography,2022-09-14
grace-hopper,Bude,,United Kingdom,True,Telegeography,2022-09-14
grace-hopper,Bellport, NY,United States,True,Telegeography,2022-09-14
greenland-connect-north,Aasiaat,,Greenland,True,Telegeography,2022-09-14
greenland-connect-north,Maniitsoq,,Greenland,True,Telegeography,2022-09-14
greenland-connect-north,Nuuk,,Greenland,True,Telegeography,2022-09-14
greenland-connect-north,Sisimiut,,Greenland,True,Telegeography,2022-09-14
greenland-connect,Milton, NL,Canada,True,Telegeography,2022-09-14
greenland-connect,Nuuk,,Greenland,True,Telegeography,2022-09-14
greenland-connect,Qaqortoq,,Greenland,True,Telegeography,2022-09-14
greenland-connect,Landeyjar,,Iceland,True,Telegeography,2022-09-14
groix-4,Petit Perello,,France,True,Telegeography,2022-09-14
groix-4,Port Nâl,,France,True,Telegeography,2022-09-14
gtmo-1,Guantanamo Bay,,Cuba,True,Telegeography,2022-09-14
gtmo-1,Dania Beach, FL,United States,True,Telegeography,2022-09-14
gtmo-pr,Guantanamo Bay,,Cuba,True,Telegeography,2022-09-14
gtmo-pr,Punta Salina, PR,United States,True,Telegeography,2022-09-14
guadeloupe-cable-des-iles-du-sud-gcis,Beausejour,,Guadeloupe,True,Telegeography,2022-09-14
guadeloupe-cable-des-iles-du-sud-gcis,Capesterre-Belle-Eau,,Guadeloupe,True,Telegeography,2022-09-14
guadeloupe-cable-des-iles-du-sud-gcis,Saint-François,,Guadeloupe,True,Telegeography,2022-09-14
guadeloupe-cable-des-iles-du-sud-gcis,Saint-Louis,,Guadeloupe,True,Telegeography,2022-09-14
guadeloupe-cable-des-iles-du-sud-gcis,Terre-de-Haut,,Guadeloupe,True,Telegeography,2022-09-14
guam-okinawa-kyushu-incheon-goki,Tumon Bay,,Guam,True,Telegeography,2022-09-14
guam-okinawa-kyushu-incheon-goki,Kita-kyushu,,Japan,True,Telegeography,2022-09-14
guam-okinawa-kyushu-incheon-goki,Okinawa,,Japan,True,Telegeography,2022-09-14
guernsey-jersey-4,Saints Bay,,Guernsey,True,Telegeography,2022-09-14
guernsey-jersey-4,Greve de Lecq,,Jersey,True,Telegeography,2022-09-14
gulf-bridge-international-cable-system-gbicsmiddle-east-north-africa-mena-cable-system,Al Hidd,,Bahrain,True,Telegeography,2022-09-14
gulf-bridge-international-cable-system-gbicsmiddle-east-north-africa-mena-cable-system,Mumbai,,India,True,Telegeography,2022-09-14
gulf-bridge-international-cable-system-gbicsmiddle-east-north-africa-mena-cable-system,Bushehr,,Iran,True,Telegeography,2022-09-14
gulf-bridge-international-cable-system-gbicsmiddle-east-north-africa-mena-cable-system,Al Faw,,Iraq,True,Telegeography,2022-09-14
gulf-bridge-international-cable-system-gbicsmiddle-east-north-africa-mena-cable-system,Kuwait City,,Kuwait,True,Telegeography,2022-09-14
gulf-bridge-international-cable-system-gbicsmiddle-east-north-africa-mena-cable-system,Al Seeb,,Oman,True,Telegeography,2022-09-14
gulf-bridge-international-cable-system-gbicsmiddle-east-north-africa-mena-cable-system,Al Daayen,,Qatar,True,Telegeography,2022-09-14
gulf-bridge-international-cable-system-gbicsmiddle-east-north-africa-mena-cable-system,Al Khobar,,Saudi Arabia,True,Telegeography,2022-09-14
gulf-bridge-international-cable-system-gbicsmiddle-east-north-africa-mena-cable-system,Fujairah,,United Arab Emirates,True,Telegeography,2022-09-14
gulf-of-california-cable,La Paz,,Mexico,True,Telegeography,2022-09-14
gulf-of-california-cable,Topolobampo,,Mexico,True,Telegeography,2022-09-14
gulf-of-mexico-fiber-optic-network,Freeport, TX,United States,True,Telegeography,2022-09-14
gulf-of-mexico-fiber-optic-network,Pascagoula, MS,United States,True,Telegeography,2022-09-14
gulf2africa-g2a,Salalah,,Oman,True,Telegeography,2022-09-14
gulf2africa-g2a,Berbera,,Somalia,True,Telegeography,2022-09-14
gulf2africa-g2a,Bosaso,,Somalia,True,Telegeography,2022-09-14
hainan-to-hong-kong-express-h2he,Chung Hom Kok,,China,True,Telegeography,2022-09-14
hainan-to-hong-kong-express-h2he,Wenchang,,China,True,Telegeography,2022-09-14
hainan-to-hong-kong-express-h2he,Zhuhai,,China,True,Telegeography,2022-09-14
hannibal-system,Mazara del Vallo,,Italy,True,Telegeography,2022-09-14
hannibal-system,Kelibia,,Tunisia,True,Telegeography,2022-09-14
hantru1-cable-system,Piti,,Guam,True,Telegeography,2022-09-14
hantru1-cable-system,Kwajalein,,Marshall Islands,True,Telegeography,2022-09-14
hantru1-cable-system,Majuro,,Marshall Islands,True,Telegeography,2022-09-14
hantru1-cable-system,Pohnpei,,Micronesia,True,Telegeography,2022-09-14
havfrueaec-2,Blaabjerg,,Denmark,True,Telegeography,2022-09-14
havfrueaec-2,Lecanvey,,Ireland,True,Telegeography,2022-09-14
havfrueaec-2,Kristiansand,,Norway,True,Telegeography,2022-09-14
havfrueaec-2,Wall Township, NJ,United States,True,Telegeography,2022-09-14
havhingstenceltixconnect-2-cc-2,LoughShinny,,Ireland,True,Telegeography,2022-09-14
havhingstenceltixconnect-2-cc-2,Port Erin,,Isle of Man,True,Telegeography,2022-09-14
havhingstenceltixconnect-2-cc-2,Port Grenaugh,,Isle of Man,True,Telegeography,2022-09-14
havhingstenceltixconnect-2-cc-2,Blackpool,,United Kingdom,True,Telegeography,2022-09-14
havhingstennorth-sea-connect-nsc,Houstrup,,Denmark,True,Telegeography,2022-09-14
havhingstennorth-sea-connect-nsc,Newcastle,,United Kingdom,True,Telegeography,2022-09-14
havsil,Hanstholm,,Denmark,True,Telegeography,2022-09-14
havsil,Kristiansand,,Norway,True,Telegeography,2022-09-14
hawaiki-nui,Brisbane, QLD,Australia,True,Telegeography,2022-09-14
hawaiki-nui,Darwin, NT,Australia,True,Telegeography,2022-09-14
hawaiki-nui,Melbourne, VIC,Australia,True,Telegeography,2022-09-14
hawaiki-nui,Sydney, NSW,Australia,True,Telegeography,2022-09-14
hawaiki-nui,Batam,,Indonesia,True,Telegeography,2022-09-14
hawaiki-nui,Jakarta,,Indonesia,True,Telegeography,2022-09-14
hawaiki-nui,Christchurch,,New Zealand,True,Telegeography,2022-09-14
hawaiki-nui,Dunedin,,New Zealand,True,Telegeography,2022-09-14
hawaiki-nui,Invercargill,,New Zealand,True,Telegeography,2022-09-14
hawaiki-nui,Singapore,,Singapore,True,Telegeography,2022-09-14
hawaiki-nui,Kapolei, HI,United States,True,Telegeography,2022-09-14
hawaiki-nui,Kawaihae, HI,United States,True,Telegeography,2022-09-14
hawaiki-nui,Los Angeles, CA,United States,True,Telegeography,2022-09-14
hawaiki,Pago Pago,,American Samoa,True,Telegeography,2022-09-14
hawaiki,Sydney, NSW,Australia,True,Telegeography,2022-09-14
hawaiki,Mangawhai,,New Zealand,True,Telegeography,2022-09-14
hawaiki,Hillsboro, OR,United States,True,Telegeography,2022-09-14
hawaiki,Kapolei, HI,United States,True,Telegeography,2022-09-14
hawk,Yeroskipos,,Cyprus,True,Telegeography,2022-09-14
hawk,Alexandria,,Egypt,True,Telegeography,2022-09-14
hawk,Marseille,,France,True,Telegeography,2022-09-14
hdr1,Cape Ray, NL,Canada,True,Telegeography,2022-09-14
hdr1,Sydney Mines, NS,Canada,True,Telegeography,2022-09-14
hdr2,Aylesford, NS,Canada,True,Telegeography,2022-09-14
hdr2,Codroy, NL,Canada,True,Telegeography,2022-09-14
hdr2,Dingwall, NS,Canada,True,Telegeography,2022-09-14
hdr2,Saint John, NB,Canada,True,Telegeography,2022-09-14
hics-hawaii-inter-island-cable-system,Kawaihae, HI,United States,True,Telegeography,2022-09-14
hics-hawaii-inter-island-cable-system,Kihei, Maui,United States,True,Telegeography,2022-09-14
hics-hawaii-inter-island-cable-system,Ko Olina, HI,United States,True,Telegeography,2022-09-14
hics-hawaii-inter-island-cable-system,Koko Head, HI,United States,True,Telegeography,2022-09-14
hics-hawaii-inter-island-cable-system,Lihue, HI,United States,True,Telegeography,2022-09-14
hifn-hawaii-island-fibre-network,Kaunakakai, HI,United States,True,Telegeography,2022-09-14
hifn-hawaii-island-fibre-network,Kawaihae, HI,United States,True,Telegeography,2022-09-14
hifn-hawaii-island-fibre-network,Kihei, Maui,United States,True,Telegeography,2022-09-14
hifn-hawaii-island-fibre-network,Koko Head, HI,United States,True,Telegeography,2022-09-14
hifn-hawaii-island-fibre-network,Lihue, HI,United States,True,Telegeography,2022-09-14
hifn-hawaii-island-fibre-network,Makaha, HI,United States,True,Telegeography,2022-09-14
hifn-hawaii-island-fibre-network,Manele Bay, HI,United States,True,Telegeography,2022-09-14
high-capacity-undersea-guernsey-optical-fibre-hugo,Lannion,,France,True,Telegeography,2022-09-14
high-capacity-undersea-guernsey-optical-fibre-hugo,Pembroke,,Guernsey,True,Telegeography,2022-09-14
high-capacity-undersea-guernsey-optical-fibre-hugo,Saints Bay,,Guernsey,True,Telegeography,2022-09-14
high-capacity-undersea-guernsey-optical-fibre-hugo,Porthcurno,,United Kingdom,True,Telegeography,2022-09-14
hokkaido-akita-cable,Akita,,Japan,False,Telegeography,2022-09-14
hokkaido-akita-cable,Sapporo,,Japan,False,Telegeography,2022-09-14
hokkaido-sakhalin-cable-system-hscs,Ishikari,,Japan,True,Telegeography,2022-09-14
hokkaido-sakhalin-cable-system-hscs,Nevelsk,,Russia,True,Telegeography,2022-09-14
honotua,Huahine,,French Polynesia,True,Telegeography,2022-09-14
honotua,Moorea,,French Polynesia,True,Telegeography,2022-09-14
honotua,Papenoo,,French Polynesia,True,Telegeography,2022-09-14
honotua,Uturoa,,French Polynesia,True,Telegeography,2022-09-14
honotua,Vaitape,,French Polynesia,True,Telegeography,2022-09-14
honotua,Kawaihae, HI,United States,True,Telegeography,2022-09-14
hronn,Fano,,Denmark,True,Telegeography,2022-09-14
hronn,TotalEnergies Halfdan,,Denmark,True,Telegeography,2022-09-14
hronn,TotalEnergies Tyra,,Denmark,True,Telegeography,2022-09-14
i2i-cable-network-i2icn,Chennai,,India,True,Telegeography,2022-09-14
i2i-cable-network-i2icn,Tuas,,Singapore,True,Telegeography,2022-09-14
imewe,Alexandria,,Egypt,True,Telegeography,2022-09-14
imewe,Suez,,Egypt,True,Telegeography,2022-09-14
imewe,Marseille,,France,True,Telegeography,2022-09-14
imewe,Mumbai,,India,True,Telegeography,2022-09-14
imewe,Catania,,Italy,True,Telegeography,2022-09-14
imewe,Tripoli,,Lebanon,True,Telegeography,2022-09-14
imewe,Karachi,,Pakistan,True,Telegeography,2022-09-14
imewe,Jeddah,,Saudi Arabia,True,Telegeography,2022-09-14
imewe,Fujairah,,United Arab Emirates,True,Telegeography,2022-09-14
india-asia-xpress-iax,Chennai,,India,True,Telegeography,2022-09-14
india-asia-xpress-iax,Mumbai,,India,True,Telegeography,2022-09-14
india-asia-xpress-iax,Morib,,Malaysia,True,Telegeography,2022-09-14
india-asia-xpress-iax,Hulhumale,,Maldives,True,Telegeography,2022-09-14
india-asia-xpress-iax,Tuas,,Singapore,True,Telegeography,2022-09-14
india-asia-xpress-iax,Matara,,Sri Lanka,True,Telegeography,2022-09-14
india-asia-xpress-iax,Satun,,Thailand,True,Telegeography,2022-09-14
india-europe-xpress-iex,Djibouti City,,Djibouti,True,Telegeography,2022-09-14
india-europe-xpress-iex,Sidi Kerir,,Egypt,True,Telegeography,2022-09-14
india-europe-xpress-iex,Zafarana,,Egypt,True,Telegeography,2022-09-14
india-europe-xpress-iex,Timpaki,,Greece,True,Telegeography,2022-09-14
india-europe-xpress-iex,Mumbai,,India,True,Telegeography,2022-09-14
india-europe-xpress-iex,Savona,,Italy,True,Telegeography,2022-09-14
india-europe-xpress-iex,Salalah,,Oman,True,Telegeography,2022-09-14
india-europe-xpress-iex,Duba,,Saudi Arabia,True,Telegeography,2022-09-14
india-europe-xpress-iex,Yanbu,,Saudi Arabia,True,Telegeography,2022-09-14
indigo-central,Alexandria, NSW,Australia,True,Telegeography,2022-09-14
indigo-central,Perth, WA,Australia,True,Telegeography,2022-09-14
indigo-west,Perth, WA,Australia,True,Telegeography,2022-09-14
indigo-west,Jakarta,,Indonesia,True,Telegeography,2022-09-14
indigo-west,Tuas,,Singapore,True,Telegeography,2022-09-14
indonesia-global-gateway-igg-system,Bali,,Indonesia,True,Telegeography,2022-09-14
indonesia-global-gateway-igg-system,Balikpapan,,Indonesia,True,Telegeography,2022-09-14
indonesia-global-gateway-igg-system,Batam,,Indonesia,True,Telegeography,2022-09-14
indonesia-global-gateway-igg-system,Dumai,,Indonesia,True,Telegeography,2022-09-14
indonesia-global-gateway-igg-system,Jakarta,,Indonesia,True,Telegeography,2022-09-14
indonesia-global-gateway-igg-system,Madura,,Indonesia,True,Telegeography,2022-09-14
indonesia-global-gateway-igg-system,Makassar,,Indonesia,True,Telegeography,2022-09-14
indonesia-global-gateway-igg-system,Manado,,Indonesia,True,Telegeography,2022-09-14
indonesia-global-gateway-igg-system,Tarakan,,Indonesia,True,Telegeography,2022-09-14
indonesia-global-gateway-igg-system,Tuas,,Singapore,True,Telegeography,2022-09-14
ingrid,Surville,,France,True,Telegeography,2022-09-14
ingrid,Havelet Bay,,Guernsey,True,Telegeography,2022-09-14
